Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
engs0475,clph0059,Conference paper,Human Gene Therapy,Increased Adenovirus density for increased ultrasound-mediated delivery to tumors,"Carlisle RC, Mo S, Myers R, Graham S, Mylonopoulou E, Cawood R, Seymour LW, Coussios CC",
engs0475,clph0059,Conference paper,Human Gene Therapy,Goldnanoparticles for the enhancement ofadenovirus stealthing,"Mo S, Myers R, Carlisle R, Coussios C, Seymour L",
claridge,cschof,Journal article,ACS Chemical Biology,Binding of (5S)-penicilloic acid to penicillin binding protein 3.,"van Berkel SS, Nettleship JE, Leung IK, Brem J, Choi H, Stuart DI, Claridge TD, McDonough MA, Owens RJ, Ren J, Schofield CJ","Coordination Complexes, Inhibitory Concentration 50, Magnetic Resonance Spectroscopy, Models, Molecular, Penicillanic Acid, Penicillin-Binding Proteins, Pseudomonas"
chem0489,raob0097,Journal article,ACS Chem. Biol.,CH-01 is a hypoxia-activated prodrug that sensitizes cells to hypoxia/reoxygenation through inhibition of Chk1 and Aurora A.,"Cazares-Körner C, Pires IM, Swallow ID, Grayer SC, O'Connor LJ, Olcina MM, Christlieb M, Conway SJ, Hammond EM","Aurora Kinase A, Cell Hypoxia, Cell Line, Tumor, Chromatography, High Pressure Liquid, Drug Delivery Systems, Enzyme Activation, Enzyme Inhibitors, Fluorescent Antibody Technique, Furans, Humans, Molecular Structure, Oxidation-Reduction, Prodrugs, Protein Kinases, Pyrimidines"
cschof,claridge,Journal article,Phytochemistry,The broad spectrum 2-oxoglutarate oxygenase inhibitor N-oxalylglycine is present in rhubarb and spinach leaves.,"Al-Qahtani K, Jabeen B, Sekirnik R, Riaz N, Claridge TD, Schofield CJ, McCullagh JS",
cschof,univ1923,Journal article,Phytochemistry,The broad spectrum 2-oxoglutarate oxygenase inhibitor N-oxalylglycine is present in rhubarb and spinach leaves.,"Al-Qahtani K, Jabeen B, Sekirnik R, Riaz N, Claridge TD, Schofield CJ, McCullagh JS",
claridge,univ1923,Journal article,Phytochemistry,The broad spectrum 2-oxoglutarate oxygenase inhibitor N-oxalylglycine is present in rhubarb and spinach leaves.,"Al-Qahtani K, Jabeen B, Sekirnik R, Riaz N, Claridge TD, Schofield CJ, McCullagh JS",
clab0101,clab0035,Journal article,Blood,Aberrant overexpression of CD14 on granulocytes sensitizes the innate immune response in mDia1 heterozygous del(5q) MDS.,"Keerthivasan G, Mei Y, Zhao B, Zhang L, Harris CE, Gao J, Basiorka AA, Schipma MJ, McElherne J, Yang J, Verma AK, Pellagatti A, Boultwood J, List AF, Williams DA, Ji P","Granulocytes, Bone Marrow Cells, Chromosomes, Human, Pair 5, Animals, Mice, Knockout, Humans, Myelodysplastic Syndromes, Chromosome Deletion, Lipopolysaccharides, Adaptor Proteins, Signal Transducing, Carrier Proteins, Antigens, CD14, RNA, Messenger, Gene Expression Regulation, Heterozygote, Female, Male, Toll-Like Receptor 4, Immunity, Innate"
card0018,bioc0192,Journal article,Hepatology,Multi-parametric MRI predicts clinical outcomes in unselected patients with liver disease - a non-invasive test that meets the AASLD criteria for clinical trials?,"Pavlides M, Banerjee R, Sellwood J, Kelly C, Robson MD, Booth J, Collier J, Neubauer S, Barnes E",
cschof,immd0237,Journal article,Proceedings of the National Academy of Sciences of USA,"Sudestada1, a Drosophila ribosomal prolyl-hydroxylase required for mRNA translation, cell homeostasis, and organ growth.","Katz MJ, Acevedo JM, Loenarz C, Galagovsky D, Liu-Yi P, Pérez-Pepe M, Thalhammer A, Sekirnik R, Ge W, Melani M, Thomas MG, Simonetta S, Boccaccio GL, Schofield CJ, Cockman ME, Ratcliffe PJ, Wappner P","Fat Body, Animals, Genetically Modified, Drosophila, Drosophila Proteins, Ribosomal Proteins, DNA Primers, Body Weights and Measures, Blotting, Western, Chromatography, Liquid, Apoptosis, Protein Biosynthesis, RNA Interference, Protein Processing, Post-Translational, Hydroxylation, Homeostasis, Autophagy, Female, Tandem Mass Spectrometry, Gene Knockdown Techniques, Unfolded Protein Response, Real-Time Polymerase Chain Reaction, Prolyl Hydroxylases"
cschof,whgu0172,Journal article,Proceedings of the National Academy of Sciences of USA,Hydroxylation of the eukaryotic ribosomal decoding center affects translational accuracy.,"Loenarz C, Sekirnik R, Thalhammer A, Ge W, Spivakovsky E, Mackeen MM, McDonough MA, Cockman ME, Kessler BM, Ratcliffe PJ, Wolf A, Schofield CJ","2-oxoglutarate oxygenase, hypoxia, nonsense readthrough, ribosomal hydroxylation, translation, Chlorophyta, Codon, Terminator, Humans, Hydroxylation, Mass Spectrometry, Oxygenases, Protein Biosynthesis, Protein Processing, Post-Translational, Ribosomal Proteins, Ribosomes, Saccharomyces cerevisiae, Schizosaccharomyces, Species Specificity"
cschof,immd0237,Journal article,Proceedings of the National Academy of Sciences of USA,Hydroxylation of the eukaryotic ribosomal decoding center affects translational accuracy.,"Loenarz C, Sekirnik R, Thalhammer A, Ge W, Spivakovsky E, Mackeen MM, McDonough MA, Cockman ME, Kessler BM, Ratcliffe PJ, Wolf A, Schofield CJ","2-oxoglutarate oxygenase, hypoxia, nonsense readthrough, ribosomal hydroxylation, translation, Chlorophyta, Codon, Terminator, Humans, Hydroxylation, Mass Spectrometry, Oxygenases, Protein Biosynthesis, Protein Processing, Post-Translational, Ribosomal Proteins, Ribosomes, Saccharomyces cerevisiae, Schizosaccharomyces, Species Specificity"
whgu0172,immd0237,Journal article,Proceedings of the National Academy of Sciences of USA,Hydroxylation of the eukaryotic ribosomal decoding center affects translational accuracy.,"Loenarz C, Sekirnik R, Thalhammer A, Ge W, Spivakovsky E, Mackeen MM, McDonough MA, Cockman ME, Kessler BM, Ratcliffe PJ, Wolf A, Schofield CJ","2-oxoglutarate oxygenase, hypoxia, nonsense readthrough, ribosomal hydroxylation, translation, Chlorophyta, Codon, Terminator, Humans, Hydroxylation, Mass Spectrometry, Oxygenases, Protein Biosynthesis, Protein Processing, Post-Translational, Ribosomal Proteins, Ribosomes, Saccharomyces cerevisiae, Schizosaccharomyces, Species Specificity"
card0018,bioc0192,Journal article,JACC: Cardiovascular Imaging,Noncontrast T1 Mapping for the Diagnosis of Cardiac Amyloidosis,"Karamitsos TD, Piechnik SK, Banypersad SM, Fontana M, Ntusi NB, Ferreira VM, Whelan CJ, Myerson SG, Robson MD, Hawkins PN, Neubauer S, Moon JC",
whgu0274,whgu0378,Journal article,Journal of Pathology,The C-terminus of Apc does not influence intestinal adenoma development or progression.,"Lewis A, Davis H, Deheragoda M, Pollard P, Nye E, Jeffery R, Segditsas S, East P, Poulsom R, Stamp G, Wright N, Tomlinson I","Adenoma, Adenomatous Polyposis Coli Protein, Animals, Blotting, Western, Cell Movement, Disease Progression, Fluorescent Antibody Technique, Immunohistochemistry, In Situ Hybridization, Intestinal Neoplasms, Mice, Inbred C57BL, Mutant Strains, Oligonucleotide Array Sequence Analysis, Protein Structure, Tertiary, Signal Transduction, Wnt Signaling Pathway"
whgu0274,whgu0172,Journal article,Cancer Cell,Renal cyst formation in Fh1-deficient mice is independent of the Hif/Phd pathway: roles for fumarate in KEAP1 succination and Nrf2 signaling.,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
whgu0274,immd0237,Journal article,Cancer Cell,Renal cyst formation in Fh1-deficient mice is independent of the Hif/Phd pathway: roles for fumarate in KEAP1 succination and Nrf2 signaling.,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
whgu0274,clme0240,Journal article,Cancer Cell,Renal cyst formation in Fh1-deficient mice is independent of the Hif/Phd pathway: roles for fumarate in KEAP1 succination and Nrf2 signaling.,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
whgu0172,immd0237,Journal article,Cancer Cell,Renal cyst formation in Fh1-deficient mice is independent of the Hif/Phd pathway: roles for fumarate in KEAP1 succination and Nrf2 signaling.,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
whgu0172,clme0240,Journal article,Cancer Cell,Renal cyst formation in Fh1-deficient mice is independent of the Hif/Phd pathway: roles for fumarate in KEAP1 succination and Nrf2 signaling.,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
immd0237,clme0240,Journal article,Cancer Cell,Renal cyst formation in Fh1-deficient mice is independent of the Hif/Phd pathway: roles for fumarate in KEAP1 succination and Nrf2 signaling.,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
clab0035,clab0101,Conference paper,Haematologica: the hematology journal,CORRECTION OF MUTATIONS OF THE EPIGENETIC MODIFIER ASXL1 IN MYELOID LEUKEMIA CELLS BY CRISPR/CAS9 GENOME EDITING,"Valletta S, Dolatshad H, Bello E, Yip BH, Bartenstein M, Gordon S, Shaw J, Roy S, Scifo L, Pellagatti A, Fulga TA, Verm A, Boultwood J",
clab0127,whgu0172,Journal article,Molecular Cell,Arginine methylation-dependent reader-writer interplay governs growth control by E2F-1,"Zheng S, Moehlenbrink J, Lu YC, Zalmas LP, Sagum CA, Carr S, McGouran JF, Alexander L, Fedorov O, Munro S, Kessler B, Bedford MT, Yu Q, La Thangue NB","Amino Acid Motifs, Apoptosis, Arginine, Cell Line, Tumor, Cell Proliferation, Chromatin Assembly and Disassembly, Cyclin A, DNA Damage, E2F1 Transcription Factor, Gene Expression Regulation, Humans, Methylation, Promoter Regions, Genetic, Protein Binding, Protein Processing, Post-Translational, Protein-Arginine N-Methyltransferases, RNA Interference, Repressor Proteins, Signal Transduction, Transcription, Transfection"
immd0084,path0511,Journal article,Journal of Experimental Medicine,The autophagy protein Atg7 is essential for hematopoietic stem cell maintenance.,"Mortensen M, Soilleux EJ, Djordjevic G, Tripp R, Lutteropp M, Sadighi-Akha E, Stranks AJ, Glanville J, Knight S, Jacobsen SE, Kranc KR, Simon AK","Animals, Apoptosis, Autophagy, Cell Proliferation, DNA Damage, Female, Hematopoietic Stem Cells, Male, Mice, Knockout, Microtubule-Associated Proteins, Mitochondria, Myeloproliferative Disorders, Reactive Oxygen Species, Stem Cells"
immd0084,immd0151,Journal article,Journal of Experimental Medicine,The autophagy protein Atg7 is essential for hematopoietic stem cell maintenance.,"Mortensen M, Soilleux EJ, Djordjevic G, Tripp R, Lutteropp M, Sadighi-Akha E, Stranks AJ, Glanville J, Knight S, Jacobsen SE, Kranc KR, Simon AK","Animals, Apoptosis, Autophagy, Cell Proliferation, DNA Damage, Female, Hematopoietic Stem Cells, Male, Mice, Knockout, Microtubule-Associated Proteins, Mitochondria, Myeloproliferative Disorders, Reactive Oxygen Species, Stem Cells"
path0511,immd0151,Journal article,Journal of Experimental Medicine,The autophagy protein Atg7 is essential for hematopoietic stem cell maintenance.,"Mortensen M, Soilleux EJ, Djordjevic G, Tripp R, Lutteropp M, Sadighi-Akha E, Stranks AJ, Glanville J, Knight S, Jacobsen SE, Kranc KR, Simon AK","Animals, Apoptosis, Autophagy, Cell Proliferation, DNA Damage, Female, Hematopoietic Stem Cells, Male, Mice, Knockout, Microtubule-Associated Proteins, Mitochondria, Myeloproliferative Disorders, Reactive Oxygen Species, Stem Cells"
gree0989,clme0845,Journal article,British Journal of Cancer,Ethnic differences in breast cancer incidence in England are due to differences in known risk factors for the disease: prospective study.,"Gathani T, Ali R, Balkwill A, Green J, Reeves G, Beral V, Moser KA, Million Women Study Collaborators","African Continental Ancestry Group, Asian Continental Ancestry Group, Breast Neoplasms, Cohort Studies, England, European Continental Ancestry Group, Female, Humans, Incidence, Middle Aged, Proportional Hazards Models, Prospective Studies, Risk Factors"
gree0989,gree1024,Journal article,British Journal of Cancer,Ethnic differences in breast cancer incidence in England are due to differences in known risk factors for the disease: prospective study.,"Gathani T, Ali R, Balkwill A, Green J, Reeves G, Beral V, Moser KA, Million Women Study Collaborators","African Continental Ancestry Group, Asian Continental Ancestry Group, Breast Neoplasms, Cohort Studies, England, European Continental Ancestry Group, Female, Humans, Incidence, Middle Aged, Proportional Hazards Models, Prospective Studies, Risk Factors"
clme0845,gree1024,Journal article,British Journal of Cancer,Ethnic differences in breast cancer incidence in England are due to differences in known risk factors for the disease: prospective study.,"Gathani T, Ali R, Balkwill A, Green J, Reeves G, Beral V, Moser KA, Million Women Study Collaborators","African Continental Ancestry Group, Asian Continental Ancestry Group, Breast Neoplasms, Cohort Studies, England, European Continental Ancestry Group, Female, Humans, Incidence, Middle Aged, Proportional Hazards Models, Prospective Studies, Risk Factors"
ctsu0084,ctsu0052,Journal article,Chinese Medical Journal,Underuse of statins in patients with atherosclerotic ischemic stroke in China,"Xi L, Yan G, Jing L, Fang F, Jia-min L, Hai-bo Z, Dan Z, Wu-han-bi-li-ge H, Fang C, Yi-ping C, Zheng-ming C, Landray M, Armitage J, Li-xin J, Li-ming L, Grp H-TC","hydroxymethylglutaryl-CoA reductase inhibitors, ischemic stroke, secondary prevention"
radi0003,clme0975,Journal article,,Pulmonary nodules in patients with melanoma--assume nothing. Ann Oncol. 2011 Dec 26. [Epub ahead of print],"Gleeson FV, Murphy F, Middleton MR",
immd0452,raob0096,Journal article,Nature Cell Biology,RASSF1A-LATS1 signalling stabilizes replication forks by restricting CDK2-mediated phosphorylation of BRCA2.,"Pefani DE, Latusek R, Pires I, Grawenda AM, Yee KS, Hamilton G, van der Weyden L, Esashi F, Hammond EM, O'Neill E","Cells, Cultured, Cell Line, Tumor, Animals, Mice, Knockout, Humans, Chromosome Aberrations, Protein-Serine-Threonine Kinases, Tumor Suppressor Proteins, BRCA2 Protein, Microscopy, Confocal, Blotting, Western, Comet Assay, Signal Transduction, DNA Repair, DNA Replication, RNA Interference, Protein Binding, Phosphorylation, Models, Genetic, Rad51 Recombinase, Cyclin-Dependent Kinase 2, DNA Breaks, Double-Stranded, Ataxia Telangiectasia Mutated Proteins"
immd0452,raob0097,Journal article,Nature Cell Biology,RASSF1A-LATS1 signalling stabilizes replication forks by restricting CDK2-mediated phosphorylation of BRCA2.,"Pefani DE, Latusek R, Pires I, Grawenda AM, Yee KS, Hamilton G, van der Weyden L, Esashi F, Hammond EM, O'Neill E","Cells, Cultured, Cell Line, Tumor, Animals, Mice, Knockout, Humans, Chromosome Aberrations, Protein-Serine-Threonine Kinases, Tumor Suppressor Proteins, BRCA2 Protein, Microscopy, Confocal, Blotting, Western, Comet Assay, Signal Transduction, DNA Repair, DNA Replication, RNA Interference, Protein Binding, Phosphorylation, Models, Genetic, Rad51 Recombinase, Cyclin-Dependent Kinase 2, DNA Breaks, Double-Stranded, Ataxia Telangiectasia Mutated Proteins"
